pixel_0_0,pixel_0_1,pixel_0_2,pixel_0_3,pixel_0_4,pixel_0_5,pixel_0_6,pixel_0_7,pixel_1_0,pixel_1_1,pixel_1_2,pixel_1_3,pixel_1_4,pixel_1_5,pixel_1_6,pixel_1_7,pixel_2_0,pixel_2_1,pixel_2_2,pixel_2_3,pixel_2_4,pixel_2_5,pixel_2_6,pixel_2_7,pixel_3_0,pixel_3_1,pixel_3_2,pixel_3_3,pixel_3_4,pixel_3_5,pixel_3_6,pixel_3_7,pixel_4_0,pixel_4_1,pixel_4_2,pixel_4_3,pixel_4_4,pixel_4_5,pixel_4_6,pixel_4_7,pixel_5_0,pixel_5_1,pixel_5_2,pixel_5_3,pixel_5_4,pixel_5_5,pixel_5_6,pixel_5_7,pixel_6_0,pixel_6_1,pixel_6_2,pixel_6_3,pixel_6_4,pixel_6_5,pixel_6_6,pixel_6_7,pixel_7_0,pixel_7_1,pixel_7_2,pixel_7_3,pixel_7_4,pixel_7_5,pixel_7_6,pixel_7_7,categorical_feature,Category
0.0,0.0,9.599537138213382,15.890646185255543,15.544307309885047,8.092033958539664,0.0,0.009801025221599898,0.0004417572372581524,1.8520910547674951,15.765957043760816,12.8439249102833,0.0,0.6971920827848267,0.0,0.0016321386040216877,0.0,0.011677507414252972,7.453494525296504,2.0998020092785064,2.4532301478484215,13.82842100736066,0.013079525521277153,0.0026060143068938253,0.0,0.0,6.500323911073995,9.602133634518154,13.08845398781256,12.616460834685387,0.07345157051742883,0.0,0.0009310763900730521,0.0957281360756591,0.0,14.192615288089744,16.0,6.427355750824386,0.04557309793687119,2.5992947243433784e-05,0.006561639884138832,0.0,0.3566674459816328,14.251355494615296,12.150623707807895,0.6879485117712395,0.1217264038419653,0.00552149696521313,0.0008460859434240805,0.04169540534909355,0.0,15.824273090622889,12.752461138954873,11.638999386957611,6.433492436086675,0.0,0.0009254939157595772,0.0,10.604916784382338,15.608094211314087,15.736952760925083,4.048586475656682,0.0,0.004289389354414918,medium,8.339778607960861
0.0,0.0,7.082111489804821,15.195306693060237,16.0,10.719103320434025,0.04424898289296395,0.0,0.0,0.0,7.210076253236962,16.0,15.874022816377977,14.792277482533613,1.0482312516784429,0.00011096944245661373,0.0003771543764931463,0.0,15.310879892528057,0.0,1.3708309258587765,14.602361408253074,5.750714614195107,0.0,0.0,0.0,0.0,1.4053342209642858,16.0,0.9230207600793537,0.0,0.0,0.0,0.02029603635504407,0.5033212713910421,15.251070343628676,15.774400835300785,14.036495236635572,0.006853757488768617,0.0,0.003710118889566078,0.06258900813089534,8.94325846045537,9.068820528667894,0.6674220852169815,0.5547989191682197,0.015762870213715505,0.0,0.004059958718707183,0.0036462909109209163,10.23652604521039,15.720013126873656,14.481594898244452,4.131433313212782,0.07197123217465748,0.006007442876054941,0.0,0.02144664970773408,0.07749420621541628,9.767117416761034,0.11927671681762542,15.022367367840305,0.0,0.0,medium,6.777736471019338
6.106362330747734e-05,0.0,5.784900223831228,15.416056699036577,14.276791580587334,13.772569647095844,0.0,0.007649383734133335,0.00021154788988929225,3.1167959079286844,13.481852539404628,12.107703786573945,8.56162313794645,15.09365230973856,0.14080662549230083,0.0017450851921672402,0.0008561248163154652,3.0548825696262987,15.068038630870998,9.10232631622087,16.0,0.0,0.0,0.0,0.0006378010286811552,8.698780994792239,5.180546087363164,6.807903899674802,16.0,0.5555566747054155,0.07009613572039884,0.0007640988369282777,0.0,7.852525870264953,11.430773373368874,14.512813642443126,15.919172731398005,16.0,8.17615931524507,0.00029552049483968563,0.0006057169632547947,0.0,5.250375883819906,8.589780573719631,15.991342940649618,6.815864139925395,6.9380369206555415,0.0006736216297349147,0.0022970201994952514,0.01026071570609747,0.18081061515910596,4.882501979328433,13.379506561438617,0.235375497645126,0.0,0.002024332719610934,0.0003581798112736914,0.0,7.649517483719765,8.383870086677952,13.451186610268671,0.3279349308257289,0.015726966165011652,0.0,medium,0.9327131629062339
0.0,0.019163001193199143,0.0,9.814159216632671,6.726276783145679,2.166457877452663,0.00212500498527367,0.003186702218224137,0.0,2.670654816043897,0.3234812880606859,7.134164243029595,16.0,0.0,0.05864007819928553,0.021744911712626394,0.0015667043945875362,2.427550964541502,16.0,7.659649329834213,4.6890498746764315,0.3848396315928156,0.0008095365148174877,0.0013506754897883086,0.00041811475775502824,5.021702586913364,16.0,5.348851451069926,15.503609415544888,3.0997827572858885,0.06100119757394377,6.849612485428605e-05,0.0004362948855734097,0.0,12.360975677930686,0.1698220463976911,15.631936322804464,16.0,5.324043541366935,0.0,0.0,0.0,9.523913537468546,0.7587160045327971,5.4656617050407235,16.0,5.612212528157958,0.0,0.007888290992964623,0.0,14.356518570109927,2.6623944465070495,8.193336251177586,16.0,0.061751762993340856,0.010471206817083606,1.0304300715922965e-06,0.0,7.254954490927661,9.608639410706271,14.784088150938668,3.6076986780431946,0.08789620136281362,0.0,medium,0.10819257653829206
0.0,0.010564445976010348,6.7274377915110115,12.721749711656175,11.733637772900707,14.058285957856143,11.960970812754974,0.0,0.0001070832516119052,0.05858155643769943,8.337502937684604,13.771037468657077,16.0,11.580251800807334,0.0,0.00053647335687649,0.0,0.0,9.853806869951097,14.74944626869894,13.772216352344799,9.291934519120934,0.0,0.0,7.287522898938736e-05,0.004107662980620623,10.277937389882728,6.799751620754838,16.0,4.723947398675064,5.943057369890188,0.001066388653440492,0.00017491359143379076,1.3927194330378503,15.101862118793484,12.51155852698969,13.145886697233651,15.845262820919483,0.3155459680481459,0.0,0.0,6.423186190472154,14.615951867151407,12.706478914585045,14.564414490181518,0.0,0.08741515665156957,0.0038412655609157344,0.0035479070959019182,1.137167934640215,15.521051936048973,10.433658059548048,1.013275275853891,0.928012053603686,0.0,0.0,0.0007533411009217098,0.0,7.994225632512731,11.462972882737857,1.013440129155305,0.03551072363678122,0.0,0.015510744555534325,medium,6.067815306513842
0.0,0.001479396973978666,0.24944915542318574,10.564904393399507,13.826860030634359,3.6968191222068834,0.0,0.0,0.0003150460486855847,0.0,0.0,15.192632537762565,9.584093293551806,12.04709242988932,1.4614269407318115,0.0,0.0,0.06251693616667887,13.937323538104723,8.868941359013496,0.0,13.280382454824252,9.803035684813143,0.0,3.697621174017729e-05,6.543621938575505,9.958564302511279,14.168497077884606,0.4511229799394516,12.328111654668858,6.85448180174896,0.00043643501017835636,2.4061772931283087e-05,0.002682916558111882,11.840554074474667,0.6141812807509573,1.0606906235067657,12.760997775499504,7.7303165843661725,0.0005436492534771622,0.0,0.0,0.05650429894646712,11.401728815203127,16.0,11.602141356086536,1.140091375242381,0.0,0.0,3.2073418677225476,0.48928303456690136,0.0,15.391539081534209,10.529682088054836,0.0,0.0,0.0,0.0018833713162878876,0.0,10.900851281345567,11.303338463205542,4.396491251382571,0.0,0.021376284997540653,medium,0.06858420043672683
0.00034379717136721823,2.0835354509874002,12.127592263417426,11.180782021546245,15.807135985940794,15.35034667102043,0.0,0.0,0.0006131069375671443,11.008048366472702,15.61384370462258,16.0,1.1718438018741022,12.735517976118821,0.0,0.0,0.0010943560782723633,12.881235093780653,3.6270789438627196,0.7416844852455402,1.2740759953122314,11.995817672782541,0.0,0.004981835982838265,2.979808531030933e-05,7.3428603493602695,12.172402115269486,12.32228918831806,14.20821510969801,0.0953611217717949,0.021757040752736954,0.0006389921565448507,0.0,1.2825915276514142,7.280866181462975,9.57183582473433,12.241584825779597,0.05582816331466495,0.020450839569222723,0.0,0.0004659906472240358,0.07321986102524439,8.79923144023666,15.034721976955138,0.23117236708856714,0.8209604697619882,1.6662798057324866,0.0016153545646867495,0.002844716975811826,0.0,3.7678160276562993,13.73406596882179,4.432371495616953,3.7097028660792164,0.14576614841509852,0.0,0.00021963708290981463,0.0,14.020431803353873,11.568360692927156,15.360883961296695,2.462593057009508,0.0,0.0,medium,8.144476872170813
0.00038362717233198526,4.4806575865892775,15.412717814476949,15.134735378545125,15.789813879154618,15.105176773555165,13.325171444282462,0.006262754542727362,0.0,11.278919514156271,9.89825190971636,11.589808428504469,12.332729954873015,11.813813585797739,0.0,0.007162326232521587,0.0012707390312484432,0.06725471332025297,6.137477767297641,1.2142903545377013,7.326485860354646,2.1870353143361205,0.0276909239298276,0.00018380190243295937,0.0,1.5446989412016048,6.215022359366353,14.396779303747062,8.938288579134644,0.0,0.02525592033175328,0.0,0.0,0.0,0.023313851641355632,16.0,11.7563445937257,9.785211224593791,0.0,2.32070416515385e-05,0.0,0.0,0.0,0.0,0.0,8.589940675036802,2.356172415441589,0.0035783172616756335,0.002690657882145248,0.06313506601326588,15.235614462500358,1.8444976250177145,13.574935256701238,16.0,5.632297532165606,0.0,0.0,1.607643109355107,12.245690397255556,16.0,15.914832667816489,5.178792186887151,10.063845979889702,0.0,medium,8.735137278553786
0.0,0.0,7.21502037828649,15.898944108154765,9.982622770842086,8.00687190255736,0.0,0.03516609159342931,0.0,1.1377208798758085,15.5799011616918,8.061396152609076,14.011516090814029,16.0,0.1260307794091368,0.00598121156577516,0.0,6.480146311347556,14.655924650616601,4.572675350029427,14.835332443091115,4.0248803053624425,0.0,0.0,0.0,0.15847763003164758,5.296366066948288,0.5538735074414469,16.0,3.7707497743660663,0.0,0.0,0.000400946310123606,0.17899184922608014,16.0,0.3154501582112862,16.0,13.056564568942365,4.585941729817833,0.0002863942647111838,0.0,0.021714424229204752,0.034735373430048795,15.70100984251593,16.0,13.262307300944892,1.9570973084964858,0.0,0.0014348259803995387,0.0,7.937319840283836,8.025377734080585,3.339106168013536,15.95568602167833,0.0,0.001345002725877177,0.0,0.0,0.6273232724065949,11.999485938041088,12.770584304776808,0.0,0.0,0.0,medium,1.025083961517146
1.3506005482207364e-05,0.00042751672231073387,0.0,10.605893017468786,13.642552757339525,1.858909597205439,0.0,0.0,7.242447924852571e-05,0.0,0.9328368713542319,15.403514809854869,12.629441300957009,14.957610312940076,1.0700201742790085,0.002417646319496122,0.0,0.218690585025664,8.328247586494266,7.871095249858269,3.910025032754184,13.293400927169793,0.07162343675119201,0.0,0.001199991069305015,1.3999474403402643,16.0,13.43934534888301,15.969495612491398,14.090889304743069,4.605119025791394,0.0,0.000293029589217537,0.0,16.0,15.597112210887179,15.673674237466841,0.5185846409405748,0.0299910959146623,0.0,0.0007095684772146692,0.010940752196329413,10.307802599396604,9.898169811211167,10.503787544559012,0.3723987456388525,0.0,0.0,0.0006387020667662114,0.8733708953538624,10.54640859726275,0.4102703838383116,16.0,4.112269877420819,0.35627195696409136,0.020190471315577278,0.00028697655063208614,0.0007360722146459619,0.3119151316102075,9.513466222528487,12.291798261172897,13.853417154598269,8.313403724200192,0.0,medium,8.731828242795816
