fLength,fWidth,fSize,fConc,fConc1,fAsym,fM3Long,fM3Trans,fAlpha,fDist,class
22.82851639841787,9.245157346863676,2.20493275821065,0.6510882074659672,0.32168582197095735,28.587789288799232,16.608427623771966,-12.710108424681726,48.74753504876882,179.95736654303724,g
164.20157147333703,29.299911982353926,2.828017189829311,0.2049122701182968,0.08379617146160075,130.75301755017801,141.89904671068146,-10.561326822631173,32.05413074166056,130.4549058558721,h
32.79214316182386,9.612016073046158,2.5366147890416118,0.48431468770998326,0.3632088640476518,96.37063389593229,-16.47462778409289,-14.30528396294299,58.26434230583124,57.352997530184936,h
20.490402158544295,8.89658470513141,2.252200444599371,0.5796868110219923,0.4287476991978889,7.70406417947149,-12.910390434963116,5.160824021070359,51.56139061109095,166.11035223579606,g
17.735437634810918,15.773135011769567,2.9385145494824956,0.40780529984670977,0.22504195186474038,26.75864237574139,24.706263321502927,3.7276636967461916,0.16978373739320393,182.27010382313318,g
8.957661941057049,5.215325236573579,2.1243081712210508,0.8002865303378269,0.5285801423379909,27.168940286163885,-20.73667308492514,3.0660176645382884,81.78381720154238,183.22911871291024,g
21.933387435426386,9.952380322434891,2.12190724033606,0.7419429645761607,0.5265870828605667,35.71050682881464,10.114922479232428,6.455417206095753,76.84755890904148,215.79740360152172,h
58.246917428958184,17.105376133283595,3.017662335486697,0.3694473788296147,0.16739328820112495,-9.04977878226924,38.167692583297985,4.352852652913846,0.11392482669837077,245.64405977190006,h
8.95152115164698,12.245338485884334,2.376502340148674,0.458756493922962,0.3272698337021882,-14.168431847677025,-4.443783701805641,-20.177733698517745,55.12035947550447,176.15915268039723,g
29.871914572852972,19.58565490871168,2.6866377215362682,0.39802125890435164,0.12444546118180184,5.652563639803093,-15.676758092000311,-13.015010907803047,2.602172989250529,108.82996758792054,g
16.376878093316257,8.847043477896914,2.121035973080768,0.7944890577985331,0.5338762781285822,25.42043459959021,13.89177856935007,3.196440796269968,16.50578796873868,233.72841240307417,g
21.81647976646553,9.478869147942646,2.388925369702112,0.603917716216585,0.2667811591979226,14.403093676577162,27.164455816153968,6.168451997939759,39.25931617431753,218.57938518453054,g
48.86984998477436,15.153704095355522,2.876942050528649,0.2536525674947137,0.08475669167487662,24.050042621990464,18.950654036575465,10.932757993639242,43.912614491345835,182.1096923024209,h
33.70716425139338,20.817024285822036,3.1798568569878727,0.22876376913217786,0.09087183264886017,7.585543248668199,-18.48408123493086,-11.473637307202114,6.718553914826256,165.0370678929867,g
25.444524405134217,15.754009682677712,2.6659624903371513,0.4120695063513547,0.19915754675665687,-52.80506624360403,14.698291432222893,12.056911354089616,1.3650874777890145,167.52927853988064,g
16.606141157232944,9.731601086173068,2.237423385880119,0.8065391846022706,0.3218817080962571,8.200628277804961,-17.605897580147904,5.470273588402012,59.15160029376015,103.69136781237493,g
38.2472501767054,30.428574494312237,3.0639401756999427,0.15025416933887958,0.10909234898336563,-11.485539400361935,-23.466923133007086,-6.334243218606315,2.024888976724136,209.5263910003242,g
79.57035922691234,30.579831086795927,3.368688463962016,0.2232331935663019,0.089194978385636,-48.43290768433886,68.13903248855353,10.618322412664153,2.1095067239173386,328.80076723526355,h
41.98214305109288,26.021555189987538,2.9568906438444884,0.30822935487342973,0.1570814565104935,-58.13607807445528,39.32772140963496,8.111209417275607,15.397093129029926,201.45691618294777,h
87.20335058731858,21.77607429029834,2.8003342598763177,0.2609447703485578,0.17786995414106943,-189.17455578983814,60.42746482797837,-8.711077347475156,5.693459122150044,249.9183616347681,g
34.35721178365524,15.013684690740396,2.5331591955403603,0.4153105611047815,0.20919390629379703,-64.5395734402615,9.325832198128177,-3.0155777993305954,22.551706227381487,134.05225714139078,g
20.407937930172782,11.057244454833473,2.2897684359406036,0.6285181281847086,0.35204946852154295,9.22954671758824,-15.600556053586699,8.920460745066537,54.993456848177544,173.63372236004884,g
269.77046612750956,92.103876307462,3.4580694612896674,0.14140244562405366,0.09886262434015136,-58.543577999237186,-61.316887979511826,-36.753750624868,87.00731066674842,246.2608833954107,h
32.71698056041327,21.51576702062073,2.9546188410416243,0.375829836599185,0.12696633539127758,4.92494482180001,23.950698583405526,-12.903839886050788,16.13194983629799,146.97374080489308,g
53.308925365588976,20.187633309304136,2.88327788301516,0.3048352265705847,0.16575927069546298,-61.21666701690908,-20.39918469840685,-12.732480528336524,11.96035317036799,244.59280679018877,g
27.266157748446442,11.884778705100867,2.467529437499486,0.6282948067762639,0.3067712344794811,40.953601295073035,11.993162833464444,-12.232384414365802,70.78677226461237,102.13472153355646,h
152.93278727938318,45.84700392169784,4.303461864363539,0.10913547323558886,0.07588999732098697,366.7009896365154,133.23527632573052,-11.809437431540418,9.67069641321196,20.124922412625924,h
23.634333846698425,8.274897294387845,2.478405942929682,0.7589865922642992,0.3521952779289062,28.297395750552578,21.854616997009867,-5.312094906068358,27.27258556413946,161.38839544596033,h
86.68881555920358,37.370604065054316,3.662741396146423,0.118503695675876,0.07939703619405965,-98.65282914011298,96.60173205170246,-26.711667083719938,3.124386093353625,186.91658971313262,h
21.93200467220602,9.375019006810774,2.32763320442433,0.6065434077678006,0.3487325595422175,5.640815443203142,-6.828014389339595,7.87781355729707,53.90589671530993,142.8441515428123,g
30.563792086263167,10.653383371886925,2.64073804645777,0.40136644366829394,0.3001987268700506,-35.64741600355419,-19.847518804025448,-10.887723834128566,58.015988807973734,174.3152749362422,h
26.21174945987493,10.407233964232963,2.3287452322941835,0.6084480886059894,0.34229528215441374,9.228657239541512,22.180526651222653,10.067353263694697,43.810957093094906,210.3900813654233,g
90.40504967682358,21.81501549301892,3.1090623511909374,0.17587303918984337,0.17041351714688274,-96.36556689410092,55.74460337834902,11.5790389844661,11.529421168607843,245.65523328539885,h
27.341626669428184,18.105334608780225,3.009600204626284,0.2882131839481037,0.17829342157993036,21.942682235146954,63.68404309781743,-10.039004373238495,77.81457400070286,140.73090821386845,h
34.20075153877542,17.65990999232446,2.63285499970198,0.30455836038833084,0.15314513814582142,4.218016281252732,18.182208578187304,14.721281720934682,19.695151153114526,185.35176612753307,g
27.11702531756345,21.46845617115106,3.0192123045711443,0.15814932007103558,0.15149513253782823,27.235294656246605,61.81224328311784,22.997532592341113,7.637772537347041,150.10008701689299,g
24.127264498582353,17.239268990801136,2.61326856283414,0.4524529042371091,0.19016611879072903,16.162047473765384,-10.126186726177133,-10.42456297493351,65.50193663519994,49.543029866090365,g
