class,region-centroid-col,region-centroid-row,region-pixel-count,short-line-density-5,short-line-density-2,vedge-mean,vedge-sd,hedge-mean,hedge-sd,intensity-mean,rawred-mean,rawblue-mean,rawgreen-mean,exred-mean,exblue-mean,exgreen-mean,value-mean,saturatoin-mean,hue-mean
108.77609010358869,54.207258954064386,9,0.0,0.0,0.910066831479567,1.135093566781209,0.8304908568772845,-1.5894573e-08,9.456338994576269,89.95766658011323,118.02338594599838,10.998396326883228,-31.454263418209944,1.2821944187463843,-15.648137074730892,119.80979876328034,0.31571706548218575,2.1688540513214356,2
55.79567443813844,26.721259218325372,9,0.0,0.0,0.41466701414956586,0.3581312815671089,1.1032717310438218,0.7787058262624106,72.36257659649544,57.915171846891475,90.7381384262242,59.55192094875716,-15.55494776406987,32.9917877818866,-15.694749280667159,74.99811569776804,0.22276573646276646,-1.9560141970579845,4
200.75943072207065,172.01313636925875,9,0.00010798442608519934,0.0,0.6387691214114295,0.0,2.1553161126120886,0.9078757795661694,47.9246135959724,43.64764068254382,68.27670088352131,40.887715212902776,-18.17272361307536,21.00642133081964,-12.35237628684173,62.60545506515216,0.13349804695333595,-1.9351850717878627,6
75.63729545123527,102.5679142273658,9,0.0,0.000179472733610627,0.40783522962869917,1.6077262689444567,1.057735631684824,0.5627686730174586,5.9330377101666105,3.0432505472456457,7.080937828581934,4.4476932192920176,3.1877044826900067,8.496271806667368,-9.858604532129116,11.119984467235255,0.6381502379902825,-0.7018450934547021,1
9.006460114657488,119.66648424157533,9,0.0,0.00011111924605352687,0.38490075944392116,1.1480907519206651,0.5709388584026113,1.287447055585559,6.494636764545395,1.3249075251299485,10.927074848333396,3.7261175617865487,-11.792404897065628,6.155125598711874,-3.3234820852957014,9.458799574643876,0.9855179138398243,-2.1776714831456863,3
220.68460674679602,109.30408102254076,9,1.3559240901203003e-05,9.181953376629e-05,0.6858005461818456,0.34010003182709586,1.295223662426192,1.936480880552296,2.0409607017147793,0.0,2.861956544412965,0.2067495950167892,-0.7276348433914385,5.4660229327794845,-3.3952608234879893,6.345822294310557,0.9258622487344783,-2.2720096967756116,3
130.658031048807,75.64120133276322,9,0.0,0.00015066355468950165,0.3665671707751921,1.6818002016770963,1.0808246005718807,-1.5894573e-08,7.07149337577604,1.4010742014767834,10.090728548366453,6.093442892582031,-1.915897367480069,24.729110048284863,-1.4118205561690265,10.303761488792555,0.9286952455273497,-2.2396407154137026,3
213.68572307040594,21.285459651728573,9,4.827774808541436e-05,0.0,0.4869084471544701,0.0,1.0446419386335684,2.9512283674216464,126.48268713394143,108.72292361286769,150.88889,124.94724063827782,-26.6872142017544,39.537409712536544,-11.214721175414027,139.95229860629274,0.2276795499619055,-2.0847743653624238,2
149.3364847501632,138.73574552573083,9,0.0002320048845274768,2.8648867052723365e-05,0.4021024113670243,0.3135361289065623,0.39205181848278375,0.6810728526000244,6.0943368496875046,2.144581923334674,2.4899415059379226,2.622400440981945,1.278574240153505,9.542456037761172,-9.12478120511094,6.024818068446064,0.7123894739439929,-1.8722666327676516,1
210.77086216869193,124.12265863022115,9,9.558824700123154e-05,5.127579037056888e-05,0.7460501761619,9.196247962780431,1.650508698274604,1.98231271439723,3.5627515825611233,2.594978272202362,7.037331373567902,6.34972020082138,-14.029419760144581,4.524696155152578,-8.632300012643624,5.224019970093041,0.873027273126597,-2.514006777364196,3
102.58313222712545,23.552203834956916,9,0.0003003839249683963,0.00011278828459283068,0.5865634908368069,0.0,2.0831131161638505,1.6457235186024604,59.85286673874531,51.405122148331806,77.94983660716761,52.23474825230356,-29.026066970090362,40.59059915454624,-16.604899516491,71.89693829609486,0.2565428034042139,-2.0740475849109883,4
73.1391351254413,72.52023315338334,9,9.052629509869427e-05,0.0001012629392375097,1.5639465462952324,1.0139144708342522,0.9166350300240932,0.7233002187280428,69.6240250580518,62.60698809309865,89.82074787052811,57.81868002647552,-17.006015217921117,40.63660988731788,-19.181975732064373,74.17930424664578,0.2267059504980704,-2.022980470783568,4
78.92689458029587,178.19318723710023,9,0.0,0.0,1.2354719684537172,0.6309833626670197,2.058461827649786,2.1238383660925977,129.90026333122424,57.411579160584985,148.69127849125604,124.79559814890698,-34.81950670708727,46.44955347195751,-22.469962943646085,70.98329238870863,0.28350519106293404,-2.0834016828288187,2
156.19790702229878,25.653515539168268,9,9.708227643794812e-05,2.8846499395103437e-05,0.995359007098429,1.5619244041171605,1.0282282221144026,0.13450302389010566,100.29644511072433,84.74307496146919,120.15587854031148,92.4593734857942,-32.35195306852282,69.55555312359067,-18.36584726978548,120.9337520633966,0.29875724359949013,-2.253402802837035,2
110.52231352516661,87.2923678373264,9,0.1108152259089985,0.0,1.9249437069275923,1.434915161515161,2.035121641288436,-1.5894573e-08,14.559223445920926,20.13273975462537,30.70136980279952,14.991359603800335,-9.624638576768621,33.048887445662054,-18.64477153930674,54.35320636272839,0.4418755319566408,-1.9655180348214785,1
7.1995858706869935,136.02087491139602,9,7.529089985193791e-05,0.0,0.8822751524274163,2.195548300813295,1.0347385559006668,0.24880305800915428,3.688384473997654,3.640909920564023,7.685838179783856,3.6013656492266914,-8.82712912307173,11.43018932811938,-10.004824835437951,8.137639799600887,0.6792854737907383,-1.537280889139956,5
78.75294227664104,129.18510471194102,9,0.00011758286118993257,0.00022037896548467829,0.21998868066551125,0.5117026412119176,0.8411946649997153,1.9769746724455954,6.653946609862343,5.644255807398556,7.7372342715728255,3.7877964800087747,-1.0258257082049402,9.544133933567409,-7.743062450672403,8.217013884962677,0.7368227579583966,-1.9960931827342643,3
206.5955759088426,198.15112923125437,9,0.00020814475411666455,0.0,0.5206265393685929,1.3402243392729773,0.5795252527021538,0.17123841470700885,18.907869776356534,16.403929213108352,26.528111476340488,18.053587437924584,-17.48605278568332,-7.780959418730024,12.895511765241704,20.340782610059584,0.3054137769789015,2.1971153079654275,7
136.7794804939478,250.44202154589817,9,0.00017420308845717518,0.0,1.0648186302433689,0.8665123581421301,1.3453934276635984,1.7236119203828761,22.114625203109735,23.141040670931286,8.637070035800557,16.791298403950247,-12.09992351507402,-4.409467135590043,11.117625979490779,15.711206966052606,0.5728995570356066,1.9737628642812175,7
155.15811952889922,109.91218030011372,9,8.034381332830435e-05,0.00018010460087311897,1.8851520033833586,3.033275616781379,1.6481667385244827,0.840229688895177,21.555780536301235,4.96196468366875,14.791141655441914,3.3349305731389083,-15.617160220112956,18.21248179033444,-9.279442038833643,7.109724699951043,0.5957526485675564,-2.433687796889251,3
213.30597292215373,30.781359549275148,9,9.618709325368426e-07,0.00013930089904386176,0.6642128704126233,0.0,0.8070277578425874,-1.5894573e-08,47.237335704473075,46.773632048745675,52.8148658267425,40.631081072553535,-5.11780824646394,40.343292970667314,-12.140890198855182,61.618391044967986,0.2384927399136498,-1.9643041240916173,4
204.93639589421565,139.39224022323666,9,0.00022339538770175849,4.017049005527685e-05,0.2603830715837938,2.058064073594018,0.23274193846897648,1.6096466064442572,6.886722500044268,0.7148907234072805,6.544908483808258,3.3336240655005414,-4.847846515656353,7.364534324542072,-8.726328065936546,6.341675287406085,0.6524525370699656,-1.9635284749011426,5
86.27743784965516,76.15176431548106,9,0.0,1.01373006529587e-06,0.7340638057740193,1.3102099717654068,0.9476196827024012,1.349527418735192,46.95771017268019,45.73146478222308,24.493897275313977,41.33070343471256,-7.608958897601124,23.24667602876296,-12.244964783496382,72.55067452616453,0.31863589941004167,-2.0229010946091686,4
232.19516571901647,182.2029572733889,9,0.0,9.000312736571258e-05,1.3644097971895175,0.8910090534789528,0.7505638980221021,0.6384870550643356,43.48706305417366,42.033302577010915,53.299767228290754,37.99335965816007,-18.090295263006688,20.327149195436267,-21.048496720807524,61.59839351659314,0.11872122492925131,-2.165246534071982,6
106.37474758032573,185.20260725184338,9,0.0,0.0,1.103886808322476,0.6578921023409182,1.3955959875850403,1.895512936349455,55.81925976116414,56.08488092108739,79.89309854859013,53.10093507851643,-19.828211790004584,27.738285185470936,-19.569482571293207,80.38782541525758,0.33465728102855186,-1.984901677154906,6
209.62015337876215,19.17457578037308,9,0.0,0.0,0.4395402488472413,0.0,0.9233026081448485,-1.5894573e-08,67.67859209654816,56.80179209705988,85.58620162172323,55.401715279197894,-16.678135911425134,37.15426405217412,-17.223045927148338,71.79108914805374,0.2244296465731137,-1.9707270962664494,4
26.914794235217144,113.02443263463928,9,0.0,0.0,1.9039207505702116,1.9906112013490078,2.3022604879362674,1.8202711626112853,14.119300209678883,14.9463181834209,18.620334188758815,13.162007245455142,-7.3266415495630275,17.83763768378393,-16.499815117089376,22.974177202323357,0.43282658798274287,-2.19925169674609,1
214.13119645144576,137.68369107946103,9,0.00019617287311811437,2.2931849593707896e-06,0.0,0.0,0.739975330804169,0.5939528556021884,3.731415859107425,1.3832993419667041,3.4202131704194123,3.7100435693562113,2.0561504114033964,-0.11402368425685074,-8.019090221263703,3.133766449946558,0.6226573085599446,-1.913792044945444,5
224.38326545547244,153.73415097910274,9,0.0,0.0,0.2857061036448841,2.617708580841903,0.5035048106990907,0.5744996807977151,6.7730675595600704,1.5673246280050288,1.834841776110897,1.240210298559798,-21.82694087587424,0.718977670063361,-8.991510859703869,10.418918216180863,0.5832402457349019,-2.3609103895448866,5
91.86818389545608,176.24893846581082,9,0.0,7.392587028387689e-05,2.2049059737832435,0.7863894140275494,2.372717650084883,2.2635171064152715,65.58745212457349,54.04200152712641,74.8918329862163,51.64657852779528,-22.70077171373083,44.08885201501959,-15.901030145348244,67.58375944151653,0.22256207139887113,-2.1183429702291763,6
31.5029556287904,112.74196968920592,9,0.0,0.0,1.3634809249158735,2.0532950224242876,0.9154824089833399,1.3515383764051092,15.71471485420896,5.161395427312231,7.299379742672089,17.36299606276959,-10.230510555210987,1.6651185305777234,13.04816482245383,24.092060206443417,0.35151328523708575,2.132336497183153,3
170.31597861640122,114.852986930394,9,0.0,0.0,1.2627300196539943,0.6524569187799188,1.2487222599243084,0.2926378755912,107.01423438044039,92.00687632521749,118.69784004976401,96.462247636239,-26.319811050456494,1.1547160869176265,-21.489232627117172,128.24860714771884,0.32105250175708294,-1.9143024632613446,2
129.431224232147,134.1561981368103,9,0.0,7.118628648030597e-05,0.012350897846224012,0.0,0.0,-1.5894573e-08,0.0,0.0,0.0,0.0,-8.042920134188035,3.2624141535829287,-2.5140658266992086,2.497288798609255,0.8965809103369428,-2.0016529779223906,5
23.55046952163249,185.1201794936576,9,0.0,0.0,0.8134225676944236,0.0,1.7288902681032203,1.2949340245720138,59.236931161635304,47.47633398136017,75.8722029133274,40.91347788703035,-15.376481051260855,39.13967111051567,-12.49310196807829,61.09336931424155,0.21614354485445134,-2.0135571473087386,4
142.78470117904857,33.37611329648825,9,0.0,0.00011379459171457715,0.8133030933919716,0.516201970727729,0.37353347855262214,-1.5894573e-08,115.33672599863571,88.83903978655748,125.40603997867099,98.93553494699434,-35.42107228080221,82.0,-22.887192035590004,125.84512945496215,0.3017542669403292,-2.3130835694142555,2
82.06667475678171,129.52950850473894,9,0.00015635742561137883,1.2801242676239362e-05,0.7202930202072717,0.8667169493766084,0.3971144755055581,0.36906437998579794,0.0,2.1742862550487585,5.333338537193708,0.0,-5.88228769506974,2.7724234095811284,-2.5016479151558872,6.139681747891634,0.9680557385519688,-2.18946880597571,3
85.49518630509266,179.74835176768082,9,6.737903507068093e-05,2.6064909815655096e-05,1.155187710058956,1.1089571109881788,0.9840816420106769,1.010045344864168,62.38609381238952,51.48797668116589,71.4680862382212,48.36194942261127,-11.16019977103415,45.00468154305417,-18.905980560227263,60.724954741851235,0.2530032046027719,-2.0887277900848753,6
46.97381994131458,119.80238862053889,9,0.0005057661893242741,0.0,4.061840667113926,1.451695809790405,1.3931407368290736,0.6615829822786029,21.284544468829587,23.509829950407983,20.997492067490807,11.490895174435677,-4.734866200643878,20.564403038699815,-17.827029524178716,31.490132296920784,0.43204955469264283,-1.8653831940159167,1
215.42540982487907,135.68451742665707,9,0.0,0.0,1.761371540145127,1.9460304439452714,0.7639934630497357,1.4443146839523615,107.1265515788511,85.8836423862617,126.21104755156074,97.4017116088455,-30.67043150952451,67.2899741122063,-20.647397202584173,125.59985910263151,0.29887906478405357,-2.1735711735907057,2
